Id,Label,timeset,Name_Chinese,Name_English,URL,indegree,number of investment events,outdegree,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
1395763,,,融玺创投,,https://data.cyzone.cn/capital/1395763.html,4,29,6,10,5,0.342173,0.359704,215.455012
1399552,,,北汽产投,,https://data.cyzone.cn/capital/1399552.html,6,29,6,12,4,0.386979,0.411311,222.912883
1159377,,,联想控股,,https://data.cyzone.cn/capital/1159377.html,2,29,7,9,5,0.374381,0.397101,20.235033
3536341,,,国投创新,,https://data.cyzone.cn/capital/3536341.html,6,29,5,11,5,0.358644,0.379679,41.311232
1393336,,,海达投资,,https://data.cyzone.cn/capital/1393336.html,7,29,6,13,4,0.389543,0.413831,98.162613
3275476,,,华软资本,,https://data.cyzone.cn/capital/3275476.html,6,29,4,10,5,0.390983,0.414209,43.604201
1393646,,,协立投资,,https://data.cyzone.cn/capital/1393646.html,7,29,6,13,4,0.380302,0.405009,105.742747
1397958,,,澎湃资本,,https://data.cyzone.cn/capital/1397958.html,2,29,3,5,5,0.352902,0.371172,0.691451
1394680,,,上海乐奕创业投资中心(有限合伙),,https://data.cyzone.cn/capital/1394680.html,1,29,2,3,5,0.314694,0.325866,0
1395573,,,知卓资本,,https://data.cyzone.cn/capital/1395573.html,3,29,5,8,5,0.359375,0.380939,64.965189
3012667,,,恒健投资,,https://data.cyzone.cn/capital/3012667.html,2,28,2,4,5,0.311727,0.323503,0
3233582,,,顺丰控股,,https://data.cyzone.cn/capital/3233582.html,6,28,5,11,4,0.391272,0.416352,58.722196
1394978,,,汉富控股,,https://data.cyzone.cn/capital/1394978.html,7,28,9,16,4,0.403509,0.431159,80.214755
1394514,,,汉能投资,,https://data.cyzone.cn/capital/1394514.html,11,28,9,20,4,0.420843,0.449275,626.983987
1394540,,,真顺基金,,https://data.cyzone.cn/capital/1394540.html,6,28,10,16,4,0.405054,0.43305,37.734382
1401709,,,天亿投资,,https://data.cyzone.cn/capital/1401709.html,2,28,5,7,5,0.341511,0.359515,18.126307
1131713,,,美团点评,,https://data.cyzone.cn/capital/1131713.html,12,28,6,18,4,0.40881,0.437618,154.442076
1394833,,,青锐创投,,https://data.cyzone.cn/capital/1394833.html,9,28,6,15,4,0.373324,0.398078,173.851936
1393432,,,集结号资本,,https://data.cyzone.cn/capital/1393432.html,15,28,10,25,5,0.40881,0.440044,377.407796
1395446,,,博将资本,,https://data.cyzone.cn/capital/1395446.html,6,28,11,17,4,0.396255,0.425331,112.64399
1395144,,,顺融资本,,https://data.cyzone.cn/capital/1395144.html,6,28,5,11,4,0.38085,0.404222,86.617029
1393610,,,星瀚资本,,https://data.cyzone.cn/capital/1393610.html,9,28,7,16,4,0.385288,0.413201,67.81313
1394664,,,礼来亚洲基金,,https://data.cyzone.cn/capital/1394664.html,13,28,9,22,5,0.418513,0.448393,133.730053
3235987,,,中国交建,,https://data.cyzone.cn/capital/3235987.html,2,28,5,7,5,0.316956,0.329994,60.332141
3536381,,,弘毅投资,,https://data.cyzone.cn/capital/3536381.html,8,28,10,18,4,0.406923,0.435413,248.978246
3536779,,,新希望集团,,https://data.cyzone.cn/capital/3536779.html,4,28,4,8,4,0.366852,0.386894,30.129726
3006521,,,抱团创投,,https://data.cyzone.cn/capital/3006521.html,3,27,7,10,5,0.358887,0.378135,23.119595
1399134,,,邦明资本,,https://data.cyzone.cn/capital/1399134.html,1,27,6,7,5,0.357432,0.374354,144.486908
1393642,,,君润资本,,https://data.cyzone.cn/capital/1393642.html,6,27,3,9,5,0.33187,0.348803,27.418733
1394520,,,北软天使基金,,https://data.cyzone.cn/capital/1394520.html,6,27,15,21,4,0.402281,0.433837,147.920199
3017450,,,普思资本,,https://data.cyzone.cn/capital/3017450.html,5,27,8,13,4,0.389831,0.414934,71.603103
1394679,,,暴龙投资,,https://data.cyzone.cn/capital/1394679.html,6,27,6,12,5,0.357191,0.376938,31.527504
1147672,,,华谊兄弟,,https://data.cyzone.cn/capital/1147672.html,7,27,8,15,4,0.376512,0.401229,92.411401
3536625,,,青山资本,,https://data.cyzone.cn/capital/3536625.html,3,27,9,12,4,0.383611,0.408633,16.669937
3222643,,,启迪控股,,https://data.cyzone.cn/capital/3222643.html,3,27,3,6,5,0.337803,0.352615,12.077902
1393505,,,陶石资本,,https://data.cyzone.cn/capital/1393505.html,5,27,3,8,5,0.326745,0.342281,325.73395
1402223,,,联新资本,,https://data.cyzone.cn/capital/1402223.html,11,27,6,17,4,0.394188,0.419502,198.675822
3236662,,,光大证券,,https://data.cyzone.cn/capital/3236662.html,14,27,9,23,4,0.389831,0.419502,185.657837
1137725,,,天天投,,https://data.cyzone.cn/capital/1137725.html,8,27,7,15,4,0.380029,0.405167,105.42405
1409337,,,凯辉基金,,https://data.cyzone.cn/capital/1409337.html,10,27,5,15,4,0.405364,0.432892,53.529623
1394183,,,合鲸资本,,https://data.cyzone.cn/capital/1394183.html,5,27,6,11,4,0.399245,0.424386,6.389862
1394575,,,之初创投,,https://data.cyzone.cn/capital/1394575.html,1,27,2,3,5,0.295696,0.30649,0
3102619,,,中科创客学院,,https://data.cyzone.cn/capital/3102619.html,2,27,1,3,6,0.255803,0.262067,0
1403262,,,长策投资,,https://data.cyzone.cn/capital/1403262.html,5,26,4,9,4,0.377857,0.399653,44.536532
1395394,,,荷多资本,,https://data.cyzone.cn/capital/1395394.html,16,26,8,24,4,0.418513,0.448488,205.417196
1406817,,,聚源资本,,https://data.cyzone.cn/capital/1406817.html,8,26,7,15,4,0.400151,0.425961,111.861924
3222750,,,协同创新,,https://data.cyzone.cn/capital/3222750.html,4,26,4,8,5,0.346204,0.363863,44.013038
3008927,,,中信国安集团,,https://data.cyzone.cn/capital/3008927.html,3,26,4,7,5,0.342839,0.359704,25.92184
1395554,,,中钰资本,,https://data.cyzone.cn/capital/1395554.html,2,26,2,4,5,0.316956,0.328954,0.630243
1399389,,,中金资本,,https://data.cyzone.cn/capital/1399389.html,6,26,9,15,4,0.399245,0.426906,145.200506
1393518,,,博派资本,,https://data.cyzone.cn/capital/1393518.html,6,26,5,11,5,0.369413,0.393415,35.556872
1393583,,,国泰创投,,https://data.cyzone.cn/capital/1393583.html,5,26,3,8,4,0.384448,0.406585,83.830537
1395419,,,尚势资本,,https://data.cyzone.cn/capital/1395419.html,7,26,10,17,4,0.390406,0.418872,73.212376
1397108,,,全国社保基金,,https://data.cyzone.cn/capital/1397108.html,4,26,1,5,5,0.312833,0.327221,2.389799
3008725,,,中融国际信托,,https://data.cyzone.cn/capital/3008725.html,2,26,3,5,5,0.29786,0.312634,13.735579
1408696,,,京育基金,,https://data.cyzone.cn/capital/1408696.html,2,26,5,7,4,0.349636,0.368463,56.273837
1400947,,,科力投资,,https://data.cyzone.cn/capital/1400947.html,2,26,2,4,5,0.34129,0.35482,0.250594
3007382,,,张家港金茂创投,,https://data.cyzone.cn/capital/3007382.html,2,26,2,4,5,0.315068,0.327757,0
1395365,,,国家集成电路产业投资基金,,https://data.cyzone.cn/capital/1395365.html,7,26,6,13,5,0.361092,0.382073,108.783083
1399544,,,正海资本,,https://data.cyzone.cn/capital/1399544.html,5,26,5,10,5,0.377587,0.399401,45.581409
1395314,,,辰德资本,,https://data.cyzone.cn/capital/1395314.html,10,26,9,19,5,0.396552,0.424921,68.362372
1394816,,,元生创投,,https://data.cyzone.cn/capital/1394816.html,5,25,6,11,4,0.395366,0.420605,21.77703
1395813,,,丹华资本,,https://data.cyzone.cn/capital/1395813.html,9,25,9,18,4,0.415228,0.443919,109.053886
1393649,,,盛宇投资,,https://data.cyzone.cn/capital/1393649.html,4,25,4,8,4,0.370708,0.391462,16.288952
1508357,,,千骥资本,,https://data.cyzone.cn/capital/1508357.html,8,25,6,14,5,0.385288,0.411846,172.424535
1395947,,,清华控股有限公司,,https://data.cyzone.cn/capital/1395947.html,2,25,7,9,5,0.348715,0.366541,39.114566
1403994,,,马力创投,,https://data.cyzone.cn/capital/1403994.html,6,25,5,11,4,0.369156,0.392407,80.901036
1396003,,,上海创业接力基金,,https://data.cyzone.cn/capital/1396003.html,1,25,4,5,5,0.279303,0.291588,2.394112
3015302,,,久银投资,,https://data.cyzone.cn/capital/3015302.html,5,25,3,8,5,0.343506,0.358601,906.511985
3536408,,,华软投资,,https://data.cyzone.cn/capital/3536408.html,7,25,9,16,4,0.40881,0.435728,176.523623
1393247,,,江苏高投,,https://data.cyzone.cn/capital/1393247.html,5,25,4,9,4,0.354795,0.371456,14.656323
1395975,,,创享投资,,https://data.cyzone.cn/capital/1395975.html,8,25,12,20,4,0.426957,0.455577,269.191731
1561035,,,中国石油化工,,https://data.cyzone.cn/capital/1561035.html,3,25,3,6,5,0.340851,0.356616,26.139632
1393553,,,汉理资本,,https://data.cyzone.cn/capital/1393553.html,10,25,11,21,4,0.420509,0.44959,328.830667
1393487,,,浅石创投,,https://data.cyzone.cn/capital/1393487.html,4,25,6,10,4,0.383333,0.407215,113.935754
1403533,,,同方厚持,,https://data.cyzone.cn/capital/1403533.html,4,25,4,8,5,0.361833,0.381443,67.395738
1395560,,,创世伙伴资本,,https://data.cyzone.cn/capital/1395560.html,9,25,6,15,4,0.408494,0.435413,23.884582
1394829,,,汇财私人资本,,https://data.cyzone.cn/capital/1394829.html,4,25,5,9,5,0.37571,0.398929,18.745651
1394625,,,紫牛基金,,https://data.cyzone.cn/capital/1394625.html,6,25,7,13,4,0.391562,0.416037,58.129211
1131284,,,恺英网络,,https://data.cyzone.cn/capital/1131284.html,2,24,3,5,5,0.312463,0.325299,3.118573
1394796,,,乔景资本,,https://data.cyzone.cn/capital/1394796.html,9,24,6,15,4,0.386979,0.412571,310.774847
3107961,,,东兴证券,,https://data.cyzone.cn/capital/3107961.html,6,24,9,15,5,0.344625,0.367265,13.025959
1397781,,,欢聚时代,,https://data.cyzone.cn/capital/1397781.html,6,24,4,10,5,0.38585,0.409641,37.039624
3005608,,,青橙资本,,https://data.cyzone.cn/capital/3005608.html,5,24,11,16,4,0.422524,0.448803,76.663748
3008469,,,中节能集团,,https://data.cyzone.cn/capital/3008469.html,2,24,3,5,6,0.328367,0.343699,7.876064
1394607,,,中关村兴业投资,,https://data.cyzone.cn/capital/1394607.html,4,24,6,10,5,0.381674,0.405608,21.654212
1400620,,,鼎兴量子,,https://data.cyzone.cn/capital/1400620.html,7,24,11,18,4,0.392725,0.420447,250.084048
1403393,,,喔赢资本,,https://data.cyzone.cn/capital/1403393.html,3,24,10,13,4,0.346204,0.366415,48.827244
1395426,,,德联资本,,https://data.cyzone.cn/capital/1395426.html,8,24,9,17,5,0.395366,0.425142,120.148684
1394713,,,上海久奕投资管理有限公司,,https://data.cyzone.cn/capital/1394713.html,5,24,8,13,4,0.378669,0.401859,68.941959
1402133,,,StarVC,,https://data.cyzone.cn/capital/1402133.html,7,24,4,11,5,0.383333,0.408381,36.430532
1157941,,,用友,,https://data.cyzone.cn/capital/1157941.html,4,24,4,8,5,0.347798,0.365217,13.586187
1395976,,,云天使基金,,https://data.cyzone.cn/capital/1395976.html,8,24,5,13,4,0.400758,0.425173,17.156375
1397860,,,东方明珠,,https://data.cyzone.cn/capital/1397860.html,2,24,4,6,5,0.373061,0.392313,12.319691
3107430,,,东吴证券,,https://data.cyzone.cn/capital/3107430.html,7,24,11,18,5,0.367106,0.392848,62.526217
3012275,,,航天投资,,https://data.cyzone.cn/capital/3012275.html,2,23,2,4,5,0.313018,0.324858,0.67334
1395460,,,磐霖资本,,https://data.cyzone.cn/capital/1395460.html,4,23,10,14,4,0.382225,0.406742,72.025306
3019438,,,四川发展,,https://data.cyzone.cn/capital/3019438.html,2,23,4,6,5,0.340631,0.354978,10.685878
1394512,,,立思辰,,https://data.cyzone.cn/capital/1394512.html,2,23,2,4,5,0.343061,0.358696,0.114339
3536497,,,金葵花资本,,https://data.cyzone.cn/capital/3536497.html,3,23,5,8,5,0.338885,0.354348,69.520227
1393576,,,大河创投,,https://data.cyzone.cn/capital/1393576.html,4,23,7,11,5,0.362329,0.385444,74.56758
1395509,,,昆仲资本,,https://data.cyzone.cn/capital/1395509.html,15,23,11,26,4,0.415228,0.450221,144.960584
1399508,,,十方创投,,https://data.cyzone.cn/capital/1399508.html,3,23,5,8,4,0.384168,0.407215,6.690225
1504009,,,银河系创投,,https://data.cyzone.cn/capital/1504009.html,4,23,5,9,5,0.373852,0.397038,10.711653
3006800,,,成都技术转移集团,,https://data.cyzone.cn/capital/3006800.html,1,23,6,7,5,0.338885,0.354096,20.49901
1393450,,,海通创意资本,,https://data.cyzone.cn/capital/1393450.html,5,23,7,12,4,0.375444,0.399338,78.324152
1131270,,,完美世界,,https://data.cyzone.cn/capital/1131270.html,3,23,7,10,4,0.388685,0.412728,35.830225
1393836,,,上海伯藜投资管理有限公司,,https://data.cyzone.cn/capital/1393836.html,7,23,8,15,4,0.360846,0.386421,225.004923
3016452,,,领军创投,,https://data.cyzone.cn/capital/3016452.html,2,23,1,3,6,0.251785,0.258129,0
1397917,,,中和资本,,https://data.cyzone.cn/capital/1397917.html,3,23,2,5,5,0.298533,0.312728,28.677666
1393586,,,雷雨资本,,https://data.cyzone.cn/capital/1393586.html,4,23,9,13,5,0.368641,0.392155,117.699469
1198241,,,普洛斯,,https://data.cyzone.cn/capital/1198241.html,5,23,5,10,5,0.378398,0.401134,22.352489
1393493,,,杉杉创投,,https://data.cyzone.cn/capital/1393493.html,2,23,7,9,5,0.374911,0.396566,68.137119
1394871,,,高捷资本,,https://data.cyzone.cn/capital/1394871.html,8,23,8,16,4,0.413604,0.440296,57.049715
1394636,,,淡马锡,,https://data.cyzone.cn/capital/1394636.html,12,23,11,23,5,0.405364,0.436421,44.546859
1393856,,,维思资本,,https://data.cyzone.cn/capital/1393856.html,3,23,6,9,4,0.375444,0.397606,34.69447
1395630,,,安元基金,,https://data.cyzone.cn/capital/1395630.html,4,23,1,5,5,0.34485,0.359231,4.123499
1395393,,,高樟资本,,https://data.cyzone.cn/capital/1395393.html,2,23,3,5,5,0.350099,0.36695,2.593742
1393557,,,华登国际,,https://data.cyzone.cn/capital/1393557.html,10,23,7,17,4,0.421178,0.448645,87.41823
1408321,,,Plug and Play Ch...,,https://data.cyzone.cn/capital/1408321.html,1,23,6,7,5,0.3363,0.351355,557.404528
1393504,,,澳银资本,,https://data.cyzone.cn/capital/1393504.html,5,23,9,14,4,0.404744,0.430057,58.935775
1399534,,,国金证券,,https://data.cyzone.cn/capital/1399534.html,7,23,9,16,5,0.370968,0.395306,79.033171
1397175,,,金茂资本,,https://data.cyzone.cn/capital/1397175.html,5,22,5,10,5,0.370708,0.391997,30.73739
3536295,,,富士康,,https://data.cyzone.cn/capital/3536295.html,9,22,11,20,5,0.416864,0.446345,109.552335
1397167,,,华兴新经济基金,,https://data.cyzone.cn/capital/1397167.html,10,22,11,21,5,0.411353,0.440832,97.012983
3017746,,,前海开源,,https://data.cyzone.cn/capital/3017746.html,4,22,5,9,5,0.362329,0.381979,30.768689
3096436,,,启明星辰,,https://data.cyzone.cn/capital/3096436.html,1,22,4,5,5,0.329185,0.343069,5.08504
1400596,,,朗程资本,,https://data.cyzone.cn/capital/1400596.html,4,22,9,13,5,0.367106,0.39017,87.953819
3024106,,,用友幸福投资,,https://data.cyzone.cn/capital/3024106.html,5,22,9,14,4,0.399245,0.423598,62.639411
1394561,,,天奇创投,,https://data.cyzone.cn/capital/1394561.html,3,22,1,4,5,0.308275,0.320699,1.176373
3017480,,,七匹狼创投,,https://data.cyzone.cn/capital/3017480.html,3,22,2,5,5,0.334598,0.348173,2.739494
1191486,,,华兴资本,,https://data.cyzone.cn/capital/1191486.html,6,22,18,24,4,0.436469,0.464083,95.009428
1403001,,,亦庄国投,,https://data.cyzone.cn/capital/1403001.html,3,22,3,6,5,0.359131,0.376087,15.476794
1395606,,,极豆资本,,https://data.cyzone.cn/capital/1395606.html,2,22,2,4,5,0.311727,0.323503,0
1402606,,,IDH创展谷,,https://data.cyzone.cn/capital/1402606.html,2,22,2,4,5,0.315444,0.326749,9.803984
1402422,,,盈富泰克,,https://data.cyzone.cn/capital/1402422.html,7,22,9,16,4,0.390694,0.416667,465.493742
1399892,,,正和岛投资,,https://data.cyzone.cn/capital/1399892.html,4,22,14,18,4,0.424559,0.452426,294.976857
1400797,,,深投控,,https://data.cyzone.cn/capital/1400797.html,3,22,3,6,5,0.360354,0.37782,4.503126
1401877,,,苏大天宫创投,,https://data.cyzone.cn/capital/1401877.html,2,22,5,7,4,0.357432,0.376497,9.465523
1147752,,,聚募网,,https://data.cyzone.cn/capital/1147752.html,2,22,5,7,5,0.307201,0.321109,531.774689
1393512,,,起源资本,,https://data.cyzone.cn/capital/1393512.html,2,22,9,11,4,0.379756,0.404537,56.498131
3536124,,,掌门科技,,https://data.cyzone.cn/capital/3536124.html,4,22,1,5,5,0.350331,0.368526,1.842002
1399071,,,光大资本,,https://data.cyzone.cn/capital/1399071.html,6,22,6,12,4,0.374646,0.397606,63.73044
3021556,,,鑫元基金,,https://data.cyzone.cn/capital/3021556.html,1,22,2,3,5,0.348026,0.361122,0
1393857,,,远镜创投,,https://data.cyzone.cn/capital/1393857.html,8,22,9,17,4,0.395662,0.422653,102.747642
1402558,,,追远创投,,https://data.cyzone.cn/capital/1402558.html,3,22,5,8,4,0.35575,0.376024,29.523154
1401432,,,微光创投,,https://data.cyzone.cn/capital/1401432.html,14,22,12,26,4,0.419176,0.452899,151.197682
1393444,,,易车网,,https://data.cyzone.cn/capital/1393444.html,7,22,6,13,4,0.396255,0.421708,138.250928
1394880,,,山行资本,,https://data.cyzone.cn/capital/1394880.html,6,22,7,13,4,0.381399,0.407372,53.39808
1395765,,,招商银行,,https://data.cyzone.cn/capital/1395765.html,5,22,7,12,4,0.395958,0.420605,69.419943
3015621,,,开来资本,,https://data.cyzone.cn/capital/3015621.html,2,21,2,4,6,0.28641,0.296156,1.721497
3019685,,,天津长城基金,,https://data.cyzone.cn/capital/3019685.html,2,21,3,5,5,0.305075,0.318021,10.225069
1401009,,,众合创投,,https://data.cyzone.cn/capital/1401009.html,3,21,2,5,5,0.315821,0.328513,5.364976
1393541,,,乐搏资本,,https://data.cyzone.cn/capital/1393541.html,6,21,7,13,4,0.392433,0.417927,134.1977
1394813,,,知初资本,,https://data.cyzone.cn/capital/1394813.html,6,21,6,12,5,0.386413,0.412539,50.821027
1405394,,,中国诚通,,https://data.cyzone.cn/capital/1405394.html,2,21,6,8,5,0.34129,0.358822,40.16022
1393490,,,乐游资本,,https://data.cyzone.cn/capital/1393490.html,1,21,7,8,5,0.360846,0.381664,13.09312
1393688,,,晨晖创投,,https://data.cyzone.cn/capital/1393688.html,4,21,10,14,4,0.379756,0.407057,72.788642
1131269,,,新东方,,https://data.cyzone.cn/capital/1131269.html,5,21,8,13,5,0.382502,0.40712,34.891549
1393697,,,中大创投,,https://data.cyzone.cn/capital/1393697.html,1,21,2,3,5,0.317527,0.330718,0
1399466,,,六禾创投,,https://data.cyzone.cn/capital/1399466.html,5,21,4,9,5,0.348255,0.367391,61.673095
1395806,,,不惑创投,,https://data.cyzone.cn/capital/1395806.html,5,21,9,14,4,0.393309,0.420132,8.927054
1139231,,,京东,,https://data.cyzone.cn/capital/1139231.html,5,21,4,9,5,0.358644,0.378765,18.998736
3005561,,,阿里巴巴创业者基金,,https://data.cyzone.cn/capital/3005561.html,3,21,1,4,5,0.301253,0.312823,1.985843
1401537,,,拙朴投资,,https://data.cyzone.cn/capital/1401537.html,7,21,2,9,4,0.373852,0.396503,48.847497
3317610,,,新龙脉资本,,https://data.cyzone.cn/capital/3317610.html,7,21,10,17,5,0.396255,0.423031,142.463262
1408319,,,一创投资,,https://data.cyzone.cn/capital/1408319.html,4,21,13,17,4,0.347113,0.370038,212.588522
1401365,,,DFJ德丰杰中国基金,,https://data.cyzone.cn/capital/1401365.html,5,21,9,14,4,0.405986,0.432262,86.556173
1395972,,,长安私人资本,,https://data.cyzone.cn/capital/1395972.html,4,21,11,15,5,0.391562,0.418147,102.765428
1398919,,,朗盛投资,,https://data.cyzone.cn/capital/1398919.html,3,21,4,7,5,0.340193,0.356837,18.105039
1397979,,,前海人寿保险,,https://data.cyzone.cn/capital/1397979.html,2,21,2,4,6,0.263446,0.272243,3.745543
3335542,,,顺德创业工场,,https://data.cyzone.cn/capital/3335542.html,7,21,5,12,4,0.399849,0.424858,38.103625
3012586,,,河南投资集团,,https://data.cyzone.cn/capital/3012586.html,2,21,2,4,5,0.288441,0.301292,0.781901
3012691,,,恒生电子,,https://data.cyzone.cn/capital/3012691.html,2,21,5,7,4,0.380302,0.400599,13.682875
1175663,,,华安证券,,https://data.cyzone.cn/capital/1175663.html,3,21,8,11,4,0.348026,0.368305,19.370655
1408265,,,凯盈资本,,https://data.cyzone.cn/capital/1408265.html,3,21,12,15,4,0.371489,0.396818,120.273747
3017109,,,南京市产业发展基金,,https://data.cyzone.cn/capital/3017109.html,1,21,3,4,5,0.279156,0.289382,8.592746
1395479,,,零度资本,,https://data.cyzone.cn/capital/1395479.html,1,21,2,3,5,0.296359,0.306112,0
1403911,,,盈峰资本,,https://data.cyzone.cn/capital/1403911.html,5,21,9,14,4,0.40167,0.428009,54.501901
1401641,,,多牛资本,,https://data.cyzone.cn/capital/1401641.html,6,21,4,10,5,0.366597,0.389477,10.396624
1393431,,,挚盈资本,,https://data.cyzone.cn/capital/1393431.html,6,21,7,13,4,0.382225,0.407215,47.109422
1394554,,,嘉御基金,,https://data.cyzone.cn/capital/1394554.html,12,21,4,16,5,0.394482,0.423031,35.358904
1135283,,,中文在线,,https://data.cyzone.cn/capital/1135283.html,8,21,5,13,4,0.365331,0.388941,37.37707
1400654,,,平安财智,,https://data.cyzone.cn/capital/1400654.html,6,21,7,13,5,0.380302,0.403655,59.178237
3006489,,,邦信资产,,https://data.cyzone.cn/capital/3006489.html,2,21,3,5,5,0.313947,0.327914,9.397274
